	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_5269	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	plantaginis
ASV_5270	NA	NA	NA	NA	NA	NA	NA
ASV_5271	NA	NA	NA	NA	NA	NA	NA
ASV_5272	Fungi	NA	NA	NA	NA	NA	NA
ASV_5273	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	NA	NA
ASV_5274	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Brachychaeta	variospora
ASV_5275	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chloridium	NA
ASV_5276	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Arthrocladium	NA
ASV_5277	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
ASV_5278	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	NA	NA
ASV_5279	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
ASV_5280	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Melanocarpus	tardus
ASV_5281	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Cyanodermella	oleoligni
ASV_5282	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Orientoglomus	emiratium
ASV_5283	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Sonoraphlyctidaceae	Sonoraphlyctidaceae_gen_Incertae_sedis	NA
ASV_5284	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Sporobolomyces	patagonicus
ASV_5285	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	allantospora
ASV_5286	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pseudocosmospora	vilior
ASV_5287	NA	NA	NA	NA	NA	NA	NA
ASV_5288	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	tephrensis
ASV_5289	Fungi	Basidiomycota	NA	NA	NA	NA	NA
ASV_5290	NA	NA	NA	NA	NA	NA	NA
ASV_5291	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
ASV_5292	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
ASV_5293	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
ASV_5294	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	NA
ASV_5295	Metazoa	NA	NA	NA	NA	NA	NA
ASV_5296	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5297	NA	NA	NA	NA	NA	NA	NA
ASV_5298	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pseudorobillarda	NA
ASV_5299	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Cytosporella	NA
ASV_5300	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	pseudoamylolytica
ASV_5301	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA
ASV_5302	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetales_fam_Incertae_sedis	Coniochaetales_gen_Incertae_sedis	NA
ASV_5303	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	NA
ASV_5304	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fuscoporia	NA
ASV_5305	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Muriphaeosphaeria	ambrosiae
ASV_5306	NA	NA	NA	NA	NA	NA	NA
ASV_5307	NA	NA	NA	NA	NA	NA	NA
ASV_5308	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
ASV_5309	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	NA	NA
ASV_5310	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	citrinum
ASV_5311	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	NA	NA
ASV_5312	NA	NA	NA	NA	NA	NA	NA
ASV_5313	NA	NA	NA	NA	NA	NA	NA
ASV_5314	NA	NA	NA	NA	NA	NA	NA
ASV_5315	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	parasiticum
ASV_5316	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Pseudophaeosphaeria	NA
ASV_5317	Fungi	Ascomycota	Sordariomycetes	Myrmecridiales	Myrmecridiaceae	Myrmecridium	schulzeri
ASV_5318	NA	NA	NA	NA	NA	NA	NA
ASV_5319	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	boothii
ASV_5320	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	NA	NA
ASV_5321	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
ASV_5322	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Bjerkandera	NA
ASV_5323	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Cytosporella	NA
ASV_5324	NA	NA	NA	NA	NA	NA	NA
ASV_5325	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	NA
ASV_5326	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	strictum
ASV_5327	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	NA
ASV_5328	NA	NA	NA	NA	NA	NA	NA
ASV_5329	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	verruculosa
ASV_5330	NA	NA	NA	NA	NA	NA	NA
ASV_5331	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	metachromatica
ASV_5332	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Diatrypella	NA
ASV_5333	NA	NA	NA	NA	NA	NA	NA
ASV_5334	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV_5335	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	fici
ASV_5336	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Pseudotremella	lacticolor
ASV_5337	NA	NA	NA	NA	NA	NA	NA
ASV_5338	Fungi	Ascomycota	Sordariomycetes	Xylariales	Graphostromataceae	Biscogniauxia	atropunctata
ASV_5339	Fungi	Ascomycota	Eurotiomycetes	Mycocaliciales	Mycocaliciaceae	Mycocalicium	victoriae
ASV_5340	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5341	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Pseudocoleophoma	NA
ASV_5342	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Rachicladosporium	NA
ASV_5343	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
ASV_5344	NA	NA	NA	NA	NA	NA	NA
ASV_5345	NA	NA	NA	NA	NA	NA	NA
ASV_5346	Fungi	Monoblepharomycota	Monoblepharomycota_cls_Incertae_sedis	Monoblepharomycota_ord_Incertae_sedis	Monoblepharomycota_fam_Incertae_sedis	Monoblepharomycota_gen_Incertae_sedis	NA
ASV_5347	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	dimennae
ASV_5348	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Sympoventuriaceae_gen_Incertae_sedis	NA
ASV_5349	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hypoxylaceae	Hypoxylon	hinnuleum
ASV_5350	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	NA
ASV_5351	Fungi	Basidiomycota	Agaricomycetes	Boletales	Coniophoraceae	Coniophoraceae_gen_Incertae_sedis	NA
ASV_5352	NA	NA	NA	NA	NA	NA	NA
ASV_5355	NA	NA	NA	NA	NA	NA	NA
ASV_5356	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	NA	NA
ASV_5357	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
ASV_5358	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Arizonaphlyctidaceae	Arizonaphlyctis	lemmonensis
ASV_5359	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5360	NA	NA	NA	NA	NA	NA	NA
ASV_5361	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	mexicanus
ASV_5362	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae	Fibulobasidium	inconspicuum
ASV_5363	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5364	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
ASV_5365	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5366	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5367	NA	NA	NA	NA	NA	NA	NA
ASV_5368	NA	NA	NA	NA	NA	NA	NA
ASV_5369	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	tarda
ASV_5370	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Nematoctonus	pachysporus
ASV_5371	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	NA	NA
ASV_5372	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV_5373	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Ascotricha	guamensis
ASV_5374	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Triscelophorus	NA
ASV_5375	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Thanatephorus	NA
ASV_5376	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV_5377	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
ASV_5378	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
ASV_5379	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	NA	NA
ASV_5380	NA	NA	NA	NA	NA	NA	NA
ASV_5381	Fungi	Ascomycota	Dothideomycetes	Microthyriales	Microthyriales_fam_Incertae_sedis	Parazalerion	NA
ASV_5382	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctidaceae_gen_Incertae_sedis	NA
ASV_5383	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
ASV_5384	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5385	NA	NA	NA	NA	NA	NA	NA
ASV_5386	Fungi	NA	NA	NA	NA	NA	NA
ASV_5387	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	takashimae
ASV_5388	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
ASV_5389	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Crepidotaceae	Simocybe	NA
ASV_5390	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	stereoides
ASV_5391	NA	NA	NA	NA	NA	NA	NA
ASV_5392	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	NA
ASV_5393	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Celerioriella	prunicola
ASV_5394	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5395	NA	NA	NA	NA	NA	NA	NA
ASV_5396	Eukaryota_kgd_Incertae_sedis	Eukaryota_phy_Incertae_sedis	Eukaryota_cls_Incertae_sedis	Eukaryota_ord_Incertae_sedis	Eukaryota_fam_Incertae_sedis	Eukaryota_gen_Incertae_sedis	NA
ASV_5397	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Corynascella	NA
ASV_5398	NA	NA	NA	NA	NA	NA	NA
ASV_5399	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5400	NA	NA	NA	NA	NA	NA	NA
ASV_5401	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliales_fam_Incertae_sedis	Orbiliales_gen_Incertae_sedis	NA
ASV_5402	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hantamomyces	aloidendri
ASV_5403	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	NA	NA
ASV_5404	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	NA	NA	NA
ASV_5405	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV_5406	Fungi	Ascomycota	Eurotiomycetes	Mycocaliciales	Mycocaliciaceae	Mycocalicium	victoriae
ASV_5407	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	setariicola
ASV_5408	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	NA
ASV_5409	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
ASV_5410	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia	oryzae
ASV_5411	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	dimennae
ASV_5412	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	caricis
ASV_5413	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Biappendiculispora	NA
ASV_5414	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	NA
ASV_5415	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	angulatus
ASV_5416	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Occultifur	tropicalis
ASV_5417	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	NA
ASV_5418	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	kotlabae
ASV_5419	Fungi	NA	NA	NA	NA	NA	NA
ASV_5420	Viridiplantae	NA	NA	NA	NA	NA	NA
ASV_5421	NA	NA	NA	NA	NA	NA	NA
ASV_5422	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5423	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Rachicladosporium	NA
ASV_5424	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV_5425	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	globispora
ASV_5426	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	gorgonicum
ASV_5427	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Pseudocoleophoma	NA
ASV_5428	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Curvibasidium	nothofagi
ASV_5429	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	NA
ASV_5430	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetales_fam_Incertae_sedis	Coniochaetales_gen_Incertae_sedis	NA
ASV_5431	Fungi	NA	NA	NA	NA	NA	NA
ASV_5432	NA	NA	NA	NA	NA	NA	NA
ASV_5433	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	NA
ASV_5434	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	NA
ASV_5435	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	NA	NA
ASV_5436	Rhizaria	Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	NA
ASV_5437	Fungi	NA	NA	NA	NA	NA	NA
ASV_5438	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	NA	NA
ASV_5439	Fungi	NA	NA	NA	NA	NA	NA
ASV_5440	NA	NA	NA	NA	NA	NA	NA
ASV_5441	Rhizaria	Cercozoa	Cercozoa_cls_Incertae_sedis	Cercozoa_ord_Incertae_sedis	Cercozoa_fam_Incertae_sedis	Cercozoa_gen_Incertae_sedis	NA
ASV_5442	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV_5443	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	destructans
ASV_5444	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5445	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	prolifer
ASV_5446	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Libertasomycetaceae	Libertasomyces	NA
ASV_5447	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Colacogloeaceae	Colacogloea	subericola
ASV_5448	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Floricola	festucae
ASV_5449	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Lectera	nordwiniana
ASV_5450	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
ASV_5451	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laetisaria	NA
ASV_5452	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Pleospora	bjoerlingii
ASV_5453	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	NA
ASV_5454	Fungi	Ascomycota	Sordariomycetes	Sordariales	Naviculisporaceae	Pseudorhypophila	NA
ASV_5455	Fungi	NA	NA	NA	NA	NA	NA
ASV_5456	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	tsunedae
ASV_5457	NA	NA	NA	NA	NA	NA	NA
ASV_5458	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula	deospora
ASV_5459	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomatales_fam_Incertae_sedis	Ophiostomatales_gen_Incertae_sedis	NA
ASV_5460	NA	NA	NA	NA	NA	NA	NA
ASV_5461	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	NA
ASV_5462	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	NA
ASV_5463	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_gen_Incertae_sedis	NA
ASV_5464	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV_5465	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	polymorpha
ASV_5466	Ichthyosporia	Ichthyosporia_phy_Incertae_sedis	Ichthyosporea	Dermocystida	Dermocystida_fam_Incertae_sedis	Sphaerothecum	NA
ASV_5467	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	domesticus
ASV_5468	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	NA
ASV_5469	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	NA
ASV_5470	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces	NA
ASV_5471	NA	NA	NA	NA	NA	NA	NA
ASV_5472	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
ASV_5473	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	NA
ASV_5474	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
ASV_5475	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
ASV_5479	Fungi	Ascomycota	Dothideomycetes	Bezerromycetales	Bezerromycetaceae	Bezerromyces	gobabebensis
ASV_5480	NA	NA	NA	NA	NA	NA	NA
ASV_5481	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	NA
ASV_5482	Fungi	NA	NA	NA	NA	NA	NA
ASV_5483	NA	NA	NA	NA	NA	NA	NA
ASV_5484	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	keelungensis
ASV_5485	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
ASV_5486	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis	brachylaenae
ASV_5487	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
ASV_5488	Fungi	Ascomycota	Arthoniomycetes	Arthoniomycetes_ord_Incertae_sedis	Arthoniomycetes_fam_Incertae_sedis	Arthoniomycetes_gen_Incertae_sedis	NA
ASV_5489	NA	NA	NA	NA	NA	NA	NA
ASV_5490	NA	NA	NA	NA	NA	NA	NA
ASV_5491	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Tintelnotia	destructans
ASV_5492	Viridiplantae	Anthophyta	Eudicotyledonae	NA	NA	NA	NA
ASV_5493	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Rhynchogastrema	NA
ASV_5494	NA	NA	NA	NA	NA	NA	NA
ASV_5495	NA	NA	NA	NA	NA	NA	NA
ASV_5496	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Dematiopleospora	NA
ASV_5497	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	NA
ASV_5498	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5499	NA	NA	NA	NA	NA	NA	NA
ASV_5500	NA	NA	NA	NA	NA	NA	NA
ASV_5501	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Toxicocladosporium	NA
ASV_5502	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	NA
ASV_5503	NA	NA	NA	NA	NA	NA	NA
ASV_5504	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Sympoventuriaceae_gen_Incertae_sedis	NA
ASV_5505	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	NA
ASV_5506	NA	NA	NA	NA	NA	NA	NA
ASV_5507	NA	NA	NA	NA	NA	NA	NA
ASV_5508	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	NA
ASV_5509	NA	NA	NA	NA	NA	NA	NA
ASV_5510	NA	NA	NA	NA	NA	NA	NA
ASV_5511	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	NA
ASV_5512	Fungi	Ascomycota	Dothideomycetes	Microthyriales	Microthyriales_fam_Incertae_sedis	Parazalerion	NA
ASV_5513	NA	NA	NA	NA	NA	NA	NA
ASV_5514	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismatales_fam_Incertae_sedis	Karstenia	NA
ASV_5515	NA	NA	NA	NA	NA	NA	NA
ASV_5516	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mycotyphaceae	Mycotypha	microspora
ASV_5517	NA	NA	NA	NA	NA	NA	NA
ASV_5518	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	NA
ASV_5519	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
ASV_5520	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5521	NA	NA	NA	NA	NA	NA	NA
ASV_5522	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
ASV_5523	NA	NA	NA	NA	NA	NA	NA
ASV_5524	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	iranica
ASV_5525	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
ASV_5526	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Hypocopra	NA
ASV_5527	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Lasiobolidium	NA
ASV_5528	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	bullata
ASV_5529	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
ASV_5530	Fungi	NA	NA	NA	NA	NA	NA
ASV_5531	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	NA	NA
ASV_5532	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	tenerifae
ASV_5533	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	NA	NA
ASV_5534	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	NA
ASV_5535	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
ASV_5536	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	Camporesiomyces	mali
ASV_5537	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
ASV_5538	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
ASV_5539	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	cymbiformispora
ASV_5540	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	NA	NA
ASV_5541	Fungi	Ascomycota	NA	NA	NA	NA	NA
ASV_5542	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	clavuliformis
ASV_5543	NA	NA	NA	NA	NA	NA	NA
ASV_5544	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	rhopalochaeta
ASV_5545	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_fam_Incertae_sedis	Cyrenella	NA
ASV_5546	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
ASV_5547	Fungi	Olpidiomycota	Olpidiomycota_cls_Incertae_sedis	Olpidiomycota_ord_Incertae_sedis	Olpidiomycota_fam_Incertae_sedis	Olpidiomycota_gen_Incertae_sedis	NA
