Sample,Year,Treatment,Functional,Native,Common,Scientific,Cover
45,2015,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,3.75
45,2015,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,10.125
45,2015,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,4.375
45,2015,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,1.25
45,2015,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,13.75
45,2015,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,3.75
45,2015,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,0.125
46,2015,Treated,Annual forb,Native,Pigweed,Amaranthus palmeri/fimbriatus,1.5
46,2015,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,9.375
46,2015,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,5
46,2015,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,11.375
46,2015,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,0.625
46,2015,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.75
46,2015,Treated,Shrub,Native,Burroweed,Isocoma tenuisecta,9.375
46,2015,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,0.125
46,2015,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,3.875
47,2015,Treated,Annual forb,Native,Pigweed,Amaranthus palmeri/fimbriatus,4.375
47,2015,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.625
47,2015,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,18.875
47,2015,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,3.75
47,2015,Treated,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,0.25
47,2015,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.625
47,2015,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,3.75
47,2015,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,1.375
47,2015,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,18.75
48,2015,Treated,Annual forb,Native,Pigweed,Amaranthus palmeri/fimbriatus,1.25
48,2015,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.125
48,2015,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,22.5
48,2015,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,1.25
48,2015,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.875
48,2015,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,7.5
48,2015,Treated,Shrub,Native,Desert zinnia,Zinnia acerosa,0.625
48,2015,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,13.125
48,2015,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,15.625
48,2015,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,13.125
49,2015,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.875
49,2015,Control,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.625
49,2015,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,11.375
49,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,11.875
49,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.75
49,2015,Control,Shrub,Native,False mesquite,Calliandra eriophylla,0.125
50,2015,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.625
50,2015,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.125
50,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.75
50,2015,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.625
50,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,8.25
50,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,3.75
50,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,0.75
51,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,3.75
51,2015,Control,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.625
51,2015,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.625
51,2015,Control,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,0.625
51,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,8.125
51,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.75
51,2015,Control,Perennial grass,Native,Tanglehead,Heteropogon contortus,9.375
51,2015,Control,Shrub,Native,Desert zinnia,Zinnia acerosa,0.625
51,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,1.25
51,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,50
52,2015,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,4.375
52,2015,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.125
52,2015,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.75
52,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,10
52,2015,Control,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,0.625
52,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,1.375
52,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,7.5
52,2015,Control,Shrub,Native,Desert zinnia,Zinnia acerosa,0.125
52,2015,Control,Shrub,Native,False mesquite,Calliandra eriophylla,0.125
52,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.625
52,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,50
53,2015,Control,Annual forb,Unknown native status,Annual forb (year summed),NA,0.125
53,2015,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.875
53,2015,Control,Perennial forb,Native,Desert marigold,Baileya multiradiata,0.125
53,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.625
53,2015,Control,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.75
53,2015,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.875
53,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,13.375
53,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.625
53,2015,Control,Shrub,Native,Brittlebush,Encelia farinosa,3.75
53,2015,Control,Shrub,Native,Burroweed,Isocoma tenuisecta,3.75
53,2015,Control,Shrub,Native,Desert zinnia,Zinnia acerosa,0.125
53,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.625
53,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,58.75
54,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.125
54,2015,Control,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,7.5
54,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,5
54,2015,Control,Shrub,Native,Brickellia,Brickellia coulteri,13.125
54,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,3.75
54,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,9.625
55,2015,Control,Annual grass,Native,Feather fingergrass,Chloris virgata,0.125
55,2015,Control,Annual grass,Unknown native status,Cupgrass,Eriochloa,0.625
55,2015,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.75
55,2015,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.875
55,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,1.5
55,2015,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.625
55,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,0.625
55,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.625
55,2015,Control,Perennial grass,Native,Tanglehead,Heteropogon contortus,4.375
55,2015,Control,Shrub,Native,Brickellia,Brickellia coulteri,0.625
55,2015,Control,Shrub,Native,Desert zinnia,Zinnia acerosa,3.75
55,2015,Control,Shrub,Native,False mesquite,Calliandra eriophylla,4.375
55,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,10
55,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,50
56,2015,Control,Annual grass,Unknown native status,Cupgrass,Eriochloa,0.125
56,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,1.5
56,2015,Control,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,7.5
56,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,1.875
56,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.625
56,2015,Control,Shrub,Native,Brickellia,Brickellia coulteri,10
56,2015,Control,Shrub,Native,Burroweed,Isocoma tenuisecta,3.75
56,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,7.5
56,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,3.875
57,2015,Control,Annual forb,Unknown native status,Annual forb (year summed),NA,0.125
57,2015,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.125
57,2015,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.75
57,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.75
57,2015,Control,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.625
57,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,14.375
57,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,2
57,2015,Control,Shrub,Native,False mesquite,Calliandra eriophylla,8.75
57,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,3.75
58,2015,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,1.25
58,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.625
58,2015,Control,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,3.75
58,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,4.625
58,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,5.125
58,2015,Control,Shrub,Native,False mesquite,Calliandra eriophylla,13.125
59,2015,Control,Annual forb,Unknown native status,Annual forb (year summed),NA,0.125
59,2015,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.625
59,2015,Control,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.125
59,2015,Control,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,1.25
59,2015,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,1.25
59,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,7.5
59,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.125
59,2015,Control,Shrub,Native,Cholla,Cylindropuntia,13.125
59,2015,Control,Shrub,Native,Desert zinnia,Zinnia acerosa,10
59,2015,Control,Shrub,Native,False mesquite,Calliandra eriophylla,25.25
59,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,25
60,2015,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,1.375
60,2015,Control,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,3.75
60,2015,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.125
60,2015,Control,Perennial grass,Native,Fluffgrass,Erioneuron pulchellum,0.125
60,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,17.5
60,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,1.875
60,2015,Control,Shrub,Native,Barrel cactus,Ferocactus wislizeni,0.625
60,2015,Control,Shrub,Native,False mesquite,Calliandra eriophylla,7.625
60,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,0.125
61,2015,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.625
61,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,1.25
61,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,13.125
61,2015,Control,Shrub,Native,Bastardsage,Eriogonum wrightii,3.875
61,2015,Control,Shrub,Native,False mesquite,Calliandra eriophylla,0.625
61,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,0.625
61,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,76.875
62,2015,Control,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,1.25
62,2015,Control,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,9.75
62,2015,Control,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,10.625
62,2015,Control,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,3.875
62,2015,Control,Shrub,Native,Snakeweed,Gutierrezia sarothrae,4.375
62,2015,Control,Tree,Native,Velvet mesquite,Prosopis velutina,40.625
1,2018,Treated,Annual grass,Unknown native status,Annual grass (year summed),NA,31.25
1,2018,Treated,Perennial grass,Invasive,Buffelgrass,Pennisetum ciliare,3.875
1,2018,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.875
1,2018,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,3.75
2,2018,Treated,Annual forb,Unknown native status,Annual forb (year summed),NA,0.75
2,2018,Treated,Annual grass,Unknown native status,Annual grass (year summed),NA,13.125
2,2018,Treated,Perennial grass,Invasive,African lovegrass,Eragrostis echinochloidea,0.125
2,2018,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,5
2,2018,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,0.625
2,2018,Treated,Perennial grass,Native,Slender grama,Bouteloua repens,0.625
2,2018,Treated,Shrub,Native,AZ wrightwort,Carlowrightia arizonica,0.125
2,2018,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,16.875
3,2018,Treated,Annual forb,Unknown native status,Annual forb (year summed),NA,0.125
3,2018,Treated,Annual grass,Unknown native status,Annual grass (year summed),NA,9.375
4,2018,Treated,Annual forb,Unknown native status,Carpetweed,Mollugo verticillata,0.125
4,2018,Treated,Annual grass,Unknown native status,Cupgrass,Eriochloa,3.75
4,2018,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.125
4,2018,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.125
4,2018,Treated,Perennial forb,Native,Ayenia,Ayenia microphylla,0.125
4,2018,Treated,Perennial forb,Unknown native status,Spurge,Euphorbia,0.625
4,2018,Treated,Perennial grass,Invasive,Buffelgrass,Pennisetum ciliare,13.125
4,2018,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,13.875
4,2018,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,0.125
5,2018,Treated,Annual forb,Unknown native status,Annual forb (year summed),NA,0.125
5,2018,Treated,Annual grass,Unknown native status,Annual grass (year summed),NA,0.625
5,2018,Treated,Perennial forb,Native,Ragweed,Ambrosia confertiflora,0.125
5,2018,Treated,Perennial grass,Invasive,African lovegrass,Eragrostis echinochloidea,0.125
5,2018,Treated,Perennial grass,Invasive,Buffelgrass,Pennisetum ciliare,0.125
5,2018,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,8.75
5,2018,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,3.75
6,2018,Treated,Annual forb,Unknown native status,Carpetweed,Mollugo sp.,0.125
6,2018,Treated,Annual forb,Unknown native status,Purslane,Portulaca,0.125
6,2018,Treated,Annual grass,Native,Feather fingergrass,Chloris virgata,1.875
6,2018,Treated,Annual grass,Unknown native status,Cupgrass,Eriochloa,2.5
6,2018,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.125
6,2018,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.3125
6,2018,Treated,Perennial forb,Native,Ayenia,Ayenia microphylla,0.4375
6,2018,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,2
6,2018,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,0.625
6,2018,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.125
6,2018,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.25
6,2018,Treated,Perennial grass,Native,Tanglehead,Heteropogon contortus,0.625
6,2018,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,0.625
6,2018,Treated,Shrub,Native,Snakeweed,Gutierrezia sarothrae,9.375
7,2018,Treated,Annual forb,Native,Coulter's spiderling,Boerhavia coulteri,0.125
7,2018,Treated,Annual grass,Native,Blue grama,Bouteloua gracilis,0.25
7,2018,Treated,Annual grass,Native,Feather fingergrass,Chloris virgata,0.125
7,2018,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.25
7,2018,Treated,Perennial forb,Unknown native status,Mach pin (?),Mach pin,0.125
7,2018,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,8.25
7,2018,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,3.875
7,2018,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.125
7,2018,Treated,Perennial grass,Native,Tanglehead,Heteropogon contortus,0.625
7,2018,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,28.875
8,2018,Treated,Annual forb,Unknown native status,Annual forb (year summed),NA,0.125
8,2018,Treated,Annual grass,Unknown native status,Annual grass (year summed),NA,0.125
8,2018,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,0.75
8,2018,Treated,Perennial grass,Native,Cane beardgrass,Bothriochloa barbinodis,0.625
8,2018,Treated,Perennial grass,Native,Purple threeawn,Aristida purpurea var. purpurea,0.625
8,2018,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,0.125
9,2018,Treated,Annual grass,Native,Sixweek threeawn,Aristida adscensionis,0.125
9,2018,Treated,Annual grass,Unknown native status,Cupgrass,Eriochloa,0.125
9,2018,Treated,Annual grass,Unknown native status,Dracherea (?),NA,0.375
9,2018,Treated,Perennial forb,Invasive,Spreading fantails,Sida abutifolia,0.125
9,2018,Treated,Perennial forb,Native,Arizona blue eyes,Evolvulus arizonicus,0.25
9,2018,Treated,Perennial forb,Native,Ayenia,Ayenia microphylla,0.125
9,2018,Treated,Perennial forb,Unknown native status,Spurge,Euphorbia,0.125
9,2018,Treated,Perennial forb,Unknown native status,"Unknown perennial forb, C21",NA,1.25
9,2018,Treated,Perennial grass,Invasive,Lehmann lovegrass,Eragrostis lehmanniana,4.5
9,2018,Treated,Perennial grass,Native,Arizona cottontop,Digitaria californica,1.25
9,2018,Treated,Perennial grass,Native,Plains bristlegrass,Setaria vulpiseta,0.125
9,2018,Treated,Perennial grass,Native,Sideoats grama,Bouteloua curtipendula,7.5
9,2018,Treated,Perennial grass,Native,Slender grama,Bouteloua repens,0.125
9,2018,Treated,Perennial grass,Native,Spidergrass,Aristida ternipes var. ternipes/gentilis,4.375
9,2018,Treated,Shrub,Native,False mesquite,Calliandra eriophylla,17
9,2018,Treated,Shrub,Native,Ocotillo,Fouquieria splendens,1.25
9,2018,Treated,Tree,Native,Velvet mesquite,Prosopis velutina,0.125
